Date,HK.00316,HK.01378,HK.00883,HK.01171,HK.00386,HK.01308,HK.01088,HK.00998,600019.SS,HK.01919,HK.03988,HK.01288,HK.03323,HK.00762,HK.00857,HK.03328,HK.00728,HK.00941,HK.00939,000651.SZ,601088.SS,HK.02007,601006.SS,HK.01398,002157.SZ,601155.SS,HK.00267,HK.01044,601328.SS,600028.SS,601169.SS,HK.00017,HK.00868,601225.SS,601988.SS,HK.00688,000002.SZ,601818.SS,601288.SS,HK.02628,HK.00006,601398.SS,000069.SZ,600000.SS,601939.SS
2020-07-24,-11.454,3.45,7.77,4.7582,3.02349,5.29,10.96272,3.08468,4.50457239151001,2.076921,2.40236,2.55558,8.534,3.98752,2.49947,3.97325,2.165,48.58,5.46916,51.03728485107422,14.077656745910645,9.1004,5.973755836486816,4.36009,18.301025390625,31.116207122802734,6.662,62.85011,4.4562883377075195,3.6884710788726807,4.4924845695495605,33.15,9.31,7.360966205596924,3.1530001163482666,21.97,24.653940200805664,3.562520742416382,3.04716420173645,17.23167,38.76,4.725254058837891,6.834545135498047,9.919340133666992,5.803314208984375
2020-07-27,-10.954,3.34,7.84,4.8082,3.04349,5.36,11.14272,3.08468,4.4862236976623535,2.0538441,2.40236,2.57558,9.454,3.92752,2.41947,3.96325,2.185,48.08,5.52916,50.751564025878906,14.132222175598145,9.0704,5.973755836486816,4.39009,18.073802947998047,30.603771209716797,6.822,61.40011,4.446946144104004,3.697692632675171,4.473726749420166,32.1,9.65,7.453673839569092,3.134176254272461,21.77,24.371187210083008,3.5342466831207275,3.0377302169799805,17.29167,39.36,4.715764999389648,6.739090919494629,9.871742248535156,5.7464189529418945
2020-07-28,-10.904,3.45,7.86,4.7382,3.01349,5.41,10.96272,3.07468,4.50457239151001,2.0230749,2.41236,2.57558,9.774,3.89752,2.36947,3.97325,2.165,48.08,5.48916,50.867637634277344,14.177692413330078,9.0904,6.010859966278076,4.35009,19.692773818969727,30.888458251953125,6.762,62.05011,4.446946144104004,3.697692632675171,4.4924845695495605,32.25,10.13,7.490756511688232,3.134176254272461,21.67,24.508005142211914,3.553096055984497,3.04716420173645,17.33167,39.41,4.725254058837891,6.71999979019165,9.89078140258789,5.765384197235107
2020-07-29,-10.804,3.5,7.77,4.7882,2.99349,5.33,10.94272,3.10468,4.55961799621582,2.153844,2.42236,2.58558,10.374,3.97752,2.35947,3.99325,2.175,48.53,5.46916,53.03734588623047,14.241351127624512,9.1904,6.066515922546387,4.38009,20.185094833374023,31.22059440612793,6.772,62.35011,4.484315395355225,3.706913709640503,4.558136940002441,32.5,9.93,7.481485366821289,3.1718239784240723,21.77,24.726905822753906,3.6096439361572266,3.0660321712493896,17.61167,39.06,4.763207912445068,6.901363372802734,10.00501537322998,5.822279453277588
2020-07-30,-10.654,3.5,7.69,4.8682,2.97349,5.39,10.72272,3.08468,4.513746738433838,2.1846132,2.38236,2.54558,11.394,3.92752,2.32947,3.95325,2.165,48.18,5.37916,51.32300567626953,14.050374984741211,9.1004,6.066515922546387,4.33009,20.16615867614746,31.913330078125,6.652,61.50011,4.4562883377075195,3.6792500019073486,4.539379119873047,33.55,9.99,7.462944507598877,3.143588066101074,21.72,24.54448699951172,3.553096055984497,3.04716420173645,17.13167,39.11,4.725254058837891,6.824999809265137,9.900300025939941,5.803314208984375
2020-07-31,-10.854,3.35,7.45,4.8382,2.89349,5.15,10.76272,3.07468,4.513746738433838,2.2461516,2.36236,2.52558,11.454,3.97752,2.32947,3.92325,2.185,48.18,5.28916,50.814064025878906,13.941246032714844,9.1604,6.020135402679443,4.26009,20.402851104736328,32.29290771484375,6.632,60.95011,4.446946144104004,3.6884710788726807,4.529999732971191,33.7,9.91,7.500027656555176,3.134176254272461,21.97,24.480640411376953,3.562520742416382,3.04716420173645,17.09167,39.56,4.706276893615723,6.834545135498047,9.862221717834473,5.803314208984375
2020-08-03,-10.854,3.42,7.4,4.8682,2.88349,5.25,10.84272,3.09468,4.55961799621582,2.4846129,2.34236,2.49558,12.074,3.95752,2.26947,3.85325,2.185,48.98,5.28916,51.17121505737305,14.177692413330078,9.1104,6.047963619232178,4.23009,21.898744583129883,32.60606384277344,6.582,60.90011,4.4562883377075195,3.697692632675171,4.5675153732299805,33.55,10.27,7.509298324584961,3.143588066101074,21.77,24.86372184753418,3.600219249725342,3.05659818649292,17.13167,39.51,4.725254058837891,7.101818084716797,9.909819602966309,5.831762313842773
2020-08-04,-11.454,3.58,7.64,4.9182,2.92349,5.72,10.86272,3.12468,4.577966690063477,2.4692283,2.40236,2.53558,11.554,3.99752,2.30947,3.93325,2.185,49.28,5.43916,51.01942443847656,14.223163604736328,9.2704,6.0850677490234375,4.32009,21.936614990234375,32.60606384277344,6.782,61.00011,4.503000259399414,3.725355625152588,4.623788833618164,34.8,10.53,7.40731954574585,3.1812360286712646,21.82,25.31064796447754,3.6944658756256104,3.08489990234375,17.93167,39.96,4.791673183441162,7.302272796630859,10.147808074951172,5.9265875816345215
2020-08-05,-11.704,3.62,7.77,4.8882,3.00349,5.65,10.94272,3.09468,4.513746738433838,2.4538437,2.39236,2.52558,11.794,4.13752,2.42947,3.90325,2.255,50.58,5.39916,50.751564025878906,14.114034652709961,9.2304,6.047963619232178,4.31009,24.14258575439453,32.131587982177734,6.802,62.35011,4.465631008148193,3.706913709640503,4.5675153732299805,35.0,10.75,7.258987903594971,3.1530001163482666,21.72,24.945810317993164,3.6379177570343018,3.05659818649292,17.69167,39.86,4.7442307472229,7.015908718109131,10.00501537322998,5.888657093048096
2020-08-06,-11.204,3.85,7.89,4.8982,3.05349,5.72,10.74272,3.11468,4.522921085357666,2.4999975,2.37236,2.51558,11.954,4.05752,2.41947,3.90325,2.185,49.13,5.36916,50.197975158691406,14.059469223022461,9.1604,6.0386881828308105,4.28009,24.14258575439453,32.065162658691406,6.732,62.50011,4.465631008148193,3.716134786605835,4.576894760131836,34.9,11.01,7.258987903594971,3.16241192817688,21.47,24.954931259155273,3.666192054748535,3.0660321712493896,17.73167,39.21,4.763207912445068,7.044545650482178,10.024054527282715,5.869692325592041
2020-08-07,-11.204,3.74,7.74,4.8482,3.01349,5.73,10.64272,3.08468,4.4678754806518555,2.5230744,2.34236,2.49558,12.954,4.00752,2.34947,3.84325,2.155,48.93,5.29916,50.22475814819336,13.968527793884277,9.2004,5.992307662963867,4.24009,24.99467658996582,31.770984649658203,6.652,63.35011,4.446946144104004,3.6792500019073486,4.539379119873047,34.25,10.91,7.138468265533447,3.143588066101074,21.27,24.653940200805664,3.600219249725342,3.04716420173645,17.41167,39.11,4.725254058837891,6.9872727394104,9.92885971069336,5.8602094650268555
2020-08-10,-11.204,3.6,7.76,4.8182,2.98349,5.38,10.44272,3.10468,4.50457239151001,2.7230742,2.34236,2.51558,11.834,4.08752,2.31947,3.83325,2.165,49.88,5.28916,50.29619216918945,14.059469223022461,9.1704,6.066515922546387,4.23009,22.54254722595215,32.62504577636719,6.662,62.55011,4.465631008148193,3.6884710788726807,4.5675153732299805,34.45,10.75,7.20336389541626,3.1530001163482666,21.32,25.365373611450195,3.628493070602417,3.04716420173645,17.63167,39.26,4.734742164611816,7.073181629180908,10.014534950256348,5.888657093048096
2020-08-11,-10.454,3.73,8.02,4.7382,3.04349,5.47,10.56272,3.11468,4.4862236976623535,2.846151,2.36236,2.51558,12.014,4.21752,2.34947,3.89325,2.225,51.83,5.40916,49.93010330200195,13.977622032165527,9.3504,6.0386881828308105,4.33009,22.353193283081055,32.60606384277344,6.872,62.10011,4.4562883377075195,3.6792500019073486,4.548757553100586,35.25,11.25,7.175551414489746,3.1530001163482666,21.62,25.429218292236328,3.628493070602417,3.04716420173645,17.93167,39.56,4.725254058837891,6.96818208694458,9.966937065124512,5.879174709320068
2020-08-12,-10.754,3.7,8.14,4.8682,3.03349,6.06,10.84272,3.13468,4.50457239151001,2.9307663,2.39236,2.53558,11.014,4.22752,2.36947,3.91325,2.215,52.03,5.45916,49.76939010620117,14.141316413879395,9.4504,6.140723705291748,4.35009,22.040760040283203,32.84330368041992,6.922,62.25011,4.4562883377075195,3.6792500019073486,4.558136940002441,36.15,11.09,7.101385593414307,3.143588066101074,21.62,26.18625831604004,3.6473424434661865,3.05659818649292,18.23167,40.31,4.734742164611816,6.96818208694458,10.052613258361816,5.888657093048096
2020-08-13,-10.754,3.58,8.24,4.8282,3.04349,6.49,10.86272,3.12468,4.541269302368164,2.8692279,2.37236,2.51558,10.694,5.39752,2.36947,3.95325,2.475,54.08,5.40916,49.80510330200195,14.123127937316895,9.4704,6.140723705291748,4.34009,22.26798439025879,32.492191314697266,7.002,62.40011,4.446946144104004,3.697692632675171,4.558136940002441,36.0,11.25,7.157009601593018,3.134176254272461,21.77,26.095048904418945,3.6379177570343018,3.05659818649292,18.01167,40.21,4.725254058837891,6.9872727394104,10.00501537322998,5.879174709320068
2020-08-14,-10.504,3.66,8.23,4.8582,3.05349,6.57,10.70272,3.12468,4.541269302368164,2.9692278,2.38236,2.53558,10.734,5.57752,2.34947,3.92325,2.655,53.73,5.40916,50.22475814819336,14.214069366455078,9.4704,6.159276008605957,4.37009,22.15437126159668,33.30828857421875,6.972,62.40011,4.474972724914551,3.706913709640503,4.595652103424072,36.1,11.25,7.212634563446045,3.1530001163482666,22.02,26.158044815063477,3.703890562057495,3.0660321712493896,18.39167,40.76,4.763207912445068,7.073181629180908,10.081171989440918,5.907622337341309
2020-08-17,-10.904,3.66,8.22,5.0682,3.18349,6.44,10.86272,3.16468,4.642186641693115,2.999997,2.41236,2.57558,11.434,5.53752,2.40947,3.96325,2.585,53.68,5.46916,50.715843200683594,14.55964469909668,9.6104,6.233483791351318,4.43009,22.54254722595215,34.32366943359375,7.152,64.50011,4.540369510650635,3.7530195713043213,4.708198547363281,36.5,11.86,7.40731954574585,3.2000598907470703,21.77,26.678178787231445,3.864109516143799,3.113201856613159,19.38167,41.16,4.82962703704834,7.283181667327881,10.319159507751465,6.040377616882324
2020-08-18,-11.204,3.75,8.29,5.0282,3.12349,6.65,10.68272,3.15468,4.623837947845459,2.9153817,2.41236,2.59558,11.494,6.18752,2.38947,3.95325,2.685,54.93,5.48916,50.03725051879883,14.605114936828613,9.4904,6.196380138397217,4.43009,22.7034969329834,33.963069915771484,7.092,66.90011,4.503000259399414,3.74379825592041,4.6800618171691895,36.7,11.76,7.4351325035095215,3.16241192817688,21.77,26.195873260498047,3.788712501525879,3.08489990234375,19.33167,40.66,4.791673183441162,7.187727451324463,10.176365852355957,5.992965221405029
2020-08-19,-11.154,3.68,8.24,5.0282,3.10349,6.82,10.68272,3.13468,4.614664077758789,3.07692,2.38236,2.59558,11.194,5.68752,2.35947,3.94325,2.615,53.93,5.54916,49.32294464111328,14.55055046081543,9.4104,6.168551921844482,4.44009,22.533079147338867,33.63093566894531,7.022,63.05011,4.474972724914551,3.74379825592041,4.642546653747559,36.8,12.0,7.425861835479736,3.143588066101074,21.82,25.94999122619629,3.7227399349212646,3.0660321712493896,18.43167,40.76,4.772696495056152,7.063636302947998,10.071651458740234,5.945552349090576
2020-08-20,-11.154,3.75,8.25,4.8482,3.06349,6.76,10.42272,3.07468,4.623837947845459,2.9076894,2.36236,2.56558,11.014,5.86752,2.31947,3.85325,2.585,52.68,5.35916,48.322914123535156,14.423233032226562,9.2904,6.112895965576172,4.31009,22.27745246887207,33.735321044921875,6.782,61.90011,4.4562883377075195,3.716134786605835,4.595652103424072,35.95,11.98,7.277529716491699,3.134176254272461,21.47,25.978361129760742,3.67561674118042,3.05659818649292,18.03167,40.06,4.7442307472229,7.025454521179199,9.966937065124512,5.879174709320068
2020-08-21,-11.154,3.65,8.26,4.8182,3.09349,7.23,10.42272,3.09468,4.6605353355407715,2.9846124,2.37236,2.53558,11.034,6.05752,2.32947,3.88325,2.595,53.48,5.39916,48.40327072143555,14.386856079101562,9.5304,6.112895965576172,4.29009,22.82657814025879,34.076942443847656,6.882,60.30011,4.4562883377075195,3.716134786605835,4.595652103424072,36.4,11.74,7.3424248695373535,3.134176254272461,21.62,25.87433624267578,3.67561674118042,3.05659818649292,18.07167,40.21,4.753719329833984,7.101818084716797,9.995495796203613,5.898139476776123
2020-08-24,-12.254,3.76,8.24,4.8082,3.13349,7.76,10.36272,3.08468,4.605489730834961,2.8923048,2.37236,2.50558,11.454,5.97752,2.34947,3.86325,2.555,54.13,5.39916,48.34077072143555,14.486891746520996,9.6104,6.1036200523376465,4.29009,23.773345947265625,33.792259216308594,6.952,60.00011,4.446946144104004,3.725355625152588,4.586273193359375,36.75,12.2,7.351695537567139,3.1247642040252686,21.82,25.685195922851562,3.6379177570343018,3.04716420173645,18.27167,40.61,4.734742164611816,6.9968180656433105,9.957417488098145,5.898139476776123
2020-08-25,-11.804,4.25,8.38,4.8482,3.12349,7.76,10.44272,3.08468,4.55044412612915,2.9692278,2.36236,2.50558,11.154,5.85752,2.36947,3.85325,2.565,53.43,5.37916,48.47470474243164,14.368668556213379,9.3704,6.1036200523376465,4.29009,23.460912704467773,34.39010238647461,6.922,59.85011,4.4562883377075195,3.716134786605835,4.595652103424072,36.5,12.38,7.194093227386475,3.1247642040252686,21.32,25.71356773376465,3.6473424434661865,3.04716420173645,18.33167,41.06,4.7442307472229,6.96818208694458,9.947897911071777,5.888657093048096
2020-08-26,-11.604,4.21,8.4,4.8682,3.15349,7.6,10.44272,3.07468,4.49539852142334,2.9769201,2.35236,2.49558,10.954,5.83752,2.34947,3.85325,2.555,54.03,5.33916,47.563961029052734,14.150410652160645,9.2304,6.057240009307861,4.25009,22.86444854736328,34.39010238647461,6.772,57.95011,4.43760347366333,3.734577178955078,4.5675153732299805,36.65,12.34,7.231175899505615,3.0965285301208496,21.57,25.609539031982422,3.6096439361572266,3.04716420173645,18.07167,40.51,4.725254058837891,6.834545135498047,9.871742248535156,5.841244220733643
2020-08-27,-11.554,4.13,8.08,4.8182,3.06349,7.44,10.44272,3.04468,4.49539852142334,2.9538432,2.33236,2.46558,10.754,5.45752,2.28947,3.82325,2.475,52.56,5.28916,47.269309997558594,14.132222175598145,8.9704,6.1036200523376465,4.21009,23.02539825439453,33.88715362548828,6.662,57.80011,4.43760347366333,3.716134786605835,4.558136940002441,35.95,12.36,7.398049354553223,3.0871164798736572,21.22,25.48659896850586,3.6096439361572266,3.0377302169799805,18.01167,40.56,4.715764999389648,6.786818027496338,9.852703094482422,5.831762313842773
2020-08-28,-12.054,4.1,8.0,4.7882,3.06349,7.38,10.42272,3.02468,4.568792343139648,2.9923047,2.32236,2.45558,10.654,5.37752,2.30947,3.80325,2.515,52.41,5.25916,49.144371032714844,14.414139747619629,8.9804,6.122171878814697,4.18009,23.233688354492188,34.162349700927734,6.662,58.10011,4.4562883377075195,3.716134786605835,4.576894760131836,36.6,12.38,7.5834641456604,3.105940341949463,21.22,26.063474655151367,3.6567673683166504,3.04716420173645,18.15167,40.81,4.7442307472229,6.891818046569824,9.957417488098145,5.888657093048096
2020-08-31,-11.954,3.9,8.07,4.7582,3.15349,7.56,10.78272,2.93468,4.532095432281494,2.9923047,2.30236,2.36558,10.334,5.14752,2.31947,3.67325,2.415,50.76,5.09916,48.5550651550293,14.69605541229248,8.8204,6.140723705291748,4.02009,23.508251190185547,34.06745529174805,6.432,57.00011,4.418919086456299,3.716134786605835,4.5675153732299805,36.15,12.12,7.537110328674316,3.0871164798736572,20.82,25.723024368286133,3.6190686225891113,3.0282962322235107,18.11167,40.81,4.706276893615723,6.853636264801025,9.862221717834473,5.879174709320068
2020-09-01,-11.704,4.19,7.97,4.8082,3.08349,7.54,10.94272,2.91468,4.55044412612915,3.0230739,2.28236,2.33558,10.514,5.26752,2.32947,3.63325,2.385,50.41,5.09916,48.885433197021484,14.68696117401123,8.7104,6.122171878814697,3.99009,24.379276275634766,33.460121154785156,6.272,57.40011,4.409576416015625,3.716134786605835,4.558136940002441,35.8,12.52,7.564922332763672,3.0588808059692383,20.17,25.7419376373291,3.6190686225891113,3.0282962322235107,18.01167,40.61,4.706276893615723,7.015908718109131,9.795585632324219,5.879174709320068
2020-09-02,-11.654,4.26,7.88,4.7782,3.05349,7.54,10.86272,2.88468,4.568792343139648,2.9923047,2.25236,2.29558,10.154,5.08752,2.26947,3.57325,2.345,49.66,4.98916,48.69792556762695,14.514174461364746,8.6504,6.094344139099121,3.90009,24.047908782958984,32.966670989990234,6.222,57.85011,4.381549835205078,3.6884710788726807,4.529999732971191,35.9,12.82,7.490756511688232,3.0306448936462402,20.02,26.035104751586914,3.590794563293457,3.0094285011291504,17.73167,40.46,4.668323040008545,6.9968180656433105,9.690871238708496,5.850727081298828
2020-09-03,-11.454,4.04,7.87,4.7582,2.99349,7.6,11.02272,2.89468,4.605489730834961,3.0846123,2.26236,2.29558,10.394,5.06752,2.21947,3.56325,2.415,49.61,4.98916,48.885433197021484,14.641491889953613,8.8804,6.075791835784912,3.89009,23.072738647460938,32.966670989990234,6.252,56.85011,4.362864971160889,3.6792500019073486,4.520621299743652,36.1,12.66,7.490756511688232,3.0306448936462402,19.82,26.29990005493164,3.5719451904296875,2.990560531616211,17.59167,39.93,4.658834457397461,6.882272720336914,9.633753776550293,5.8127970695495605
2020-09-04,-11.604,4.12,7.81,4.6882,3.00349,7.7,11.20272,2.88468,4.596315383911133,3.0230739,2.25236,2.28558,10.574,4.94752,2.20947,3.56325,2.395,49.76,5.04916,48.96579360961914,14.705150604248047,8.8904,6.047963619232178,3.94009,23.044334411621094,32.73891830444336,6.192,57.00011,4.344180583953857,3.6700286865234375,4.511242389678955,35.3,12.36,7.509298324584961,3.0118210315704346,19.92,26.5457820892334,3.553096055984497,2.981126546859741,17.63167,39.83,4.649346351623535,6.872726917266846,9.586155891418457,5.793831825256348
2020-09-07,-11.054,3.99,7.71,4.6282,3.08349,7.4,10.92272,2.88468,4.568792343139648,3.2923044,2.25236,2.27558,10.394,4.88752,2.17947,3.55325,2.385,49.21,5.02916,49.12651062011719,14.614209175109863,8.8404,6.047963619232178,3.90009,20.753154754638672,32.41627502441406,6.162,55.05011,4.325495719909668,3.6515865325927734,4.4924845695495605,35.45,12.36,7.416590690612793,3.002408981323242,19.62,26.89569091796875,3.5342466831207275,2.962258815765381,17.51167,39.38,4.649346351623535,6.96818208694458,9.52903938293457,5.793831825256348
2020-09-08,-11.004,4.01,7.75,4.6682,3.05349,7.36,11.24272,2.91468,4.633012771606445,3.230766,2.34236,2.37558,10.274,5.00752,2.18947,3.62325,2.425,50.16,5.19916,49.51938247680664,14.996160507202148,8.8104,6.094344139099121,4.10009,20.005207061767578,32.074649810791016,6.192,54.70011,4.344180583953857,3.6608076095581055,4.529999732971191,35.45,12.32,7.815232753753662,3.021232843399048,19.82,26.7443790435791,3.5813698768615723,2.9999945163726807,17.99167,39.38,4.696788311004639,6.9872727394104,9.567117691040039,5.898139476776123
2020-09-09,-10.554,3.73,7.6,4.6482,2.99349,7.62,11.08272,2.91468,4.6788835525512695,3.4076889,2.33236,2.34558,9.954,5.07752,2.16947,3.61325,2.435,50.46,5.10916,48.68007278442383,14.786996841430664,8.7604,6.0850677490234375,4.07009,18.755474090576172,31.562213897705078,6.182,54.55011,4.325495719909668,3.6331441402435303,4.501863479614258,35.2,12.32,7.65762996673584,3.021232843399048,19.72,26.460668563842773,3.562520742416382,2.990560531616211,17.59167,39.43,4.687300205230713,6.834545135498047,9.52903938293457,5.8602094650268555
2020-09-10,-11.454,3.7,7.54,4.6082,2.98349,8.24,10.92272,2.88468,4.614664077758789,3.3923043,2.30236,2.32558,10.014,5.04752,2.12947,3.59325,2.405,49.76,5.02916,48.75149917602539,14.805185317993164,8.8304,6.075791835784912,4.00009,18.41463851928711,31.979755401611328,6.102,54.79167,4.316153526306152,3.614701986312866,4.464347839355469,34.95,12.22,7.9357523918151855,3.0118210315704346,19.62,26.905147552490234,3.5342466831207275,2.981126546859741,17.43167,38.93,4.658834457397461,6.853636264801025,9.481441497802734,5.822279453277588
2020-09-11,-9.754,3.8,7.56,4.5982,2.96349,8.46,11.02272,2.87468,4.614664077758789,3.0692277,2.30236,2.30558,10.114,5.05752,2.12947,3.54325,2.385,49.76,4.99916,48.9747200012207,14.54145622253418,8.8104,6.047963619232178,3.98009,18.480913162231445,31.419872283935547,6.072,54.44167,4.306811332702637,3.605480670928955,4.464347839355469,34.8,12.64,7.9357523918151855,3.0118210315704346,19.57,26.470125198364258,3.5059726238250732,2.981126546859741,17.45167,38.93,4.677811622619629,6.777272701263428,9.443364143371582,5.831762313842773
2020-09-14,-10.104,3.89,7.54,4.6482,2.94349,8.6,11.10272,2.86468,4.605489730834961,2.7615357,2.30236,2.30558,10.274,5.34752,2.12947,3.56325,2.435,50.41,4.95916,49.3497314453125,14.605114936828613,8.8704,6.029411792755127,3.95009,17.87497901916504,32.11260986328125,6.102,54.64167,4.316153526306152,3.614701986312866,4.4924845695495605,34.7,12.96,7.852315425872803,3.021232843399048,19.57,26.186416625976562,3.5059726238250732,2.981126546859741,17.45167,38.88,4.677811622619629,6.729545593261719,9.424324035644531,5.8127970695495605
2020-09-15,-10.154,3.94,7.54,4.6882,2.93349,8.44,11.18272,2.86468,4.596315383911133,2.846151,2.32236,2.29558,10.114,5.17752,2.11947,3.54325,2.415,50.16,4.96916,49.796173095703125,14.605114936828613,9.1104,5.992307662963867,3.97009,18.054866790771484,32.45423126220703,6.072,56.04167,4.316153526306152,3.614701986312866,4.483105659484863,35.1,12.84,7.843044757843018,3.021232843399048,19.72,26.366098403930664,3.487123489379883,2.981126546859741,17.45167,39.03,4.668323040008545,6.777272701263428,9.386245727539062,5.803314208984375
2020-09-16,-9.973,3.86,7.63,4.6282,2.92349,8.58,11.10272,2.84468,4.642186641693115,2.9153817,2.28236,2.29558,10.294,5.17752,2.12947,3.52325,2.395,49.71,4.95916,49.180084228515625,14.777902603149414,8.9334,5.983031749725342,3.94009,17.742433547973633,32.59657287597656,5.992,55.69167,4.344180583953857,3.6331441402435303,4.501863479614258,35.55,13.72,7.954293251037598,3.021232843399048,19.57,26.659265518188477,3.4965481758117676,2.990560531616211,17.33167,39.18,4.687300205230713,6.777272701263428,9.386245727539062,5.8127970695495605
2020-09-17,-10.573,3.88,7.81,4.6682,2.91349,8.42,11.24272,2.84468,4.642186641693115,2.8692279,2.26236,2.28558,10.134,5.12752,2.14947,3.52325,2.375,49.01,4.90916,48.93900680541992,14.68696117401123,8.8734,5.964479446411133,3.92009,17.676158905029297,32.321380615234375,5.902,56.04167,4.334837913513184,3.6239230632781982,4.4924845695495605,34.6,13.34,7.852315425872803,3.021232843399048,19.22,26.574153900146484,3.4682741165161133,2.990560531616211,16.99167,39.23,4.687300205230713,6.70090913772583,9.357687950134277,5.831762313842773
2020-09-18,-13.673,3.9,7.74,4.8682,2.90349,8.66,11.50272,2.86468,4.706406593322754,2.9153817,2.27236,2.32558,10.154,5.38752,2.15947,3.52325,2.385,49.06,4.92916,49.59973907470703,15.150760650634766,8.8434,6.0386881828308105,3.93009,17.808706283569336,32.966670989990234,5.812,55.84167,4.372207164764404,3.6515865325927734,4.548757553100586,35.15,13.12,8.417830467224121,3.049468755722046,19.17,27.680622100830078,3.553096055984497,3.01886248588562,17.79167,39.08,4.725254058837891,6.920454502105713,9.46240234375,5.917104721069336
2020-09-21,-12.823,3.83,7.55,4.8482,2.86349,8.74,11.62272,2.82468,4.688058376312256,2.7999972,2.25236,2.27558,9.714,5.17752,2.10947,3.47325,2.315,48.51,4.88916,50.501556396484375,15.159854888916016,8.9434,6.010859966278076,3.88009,17.600418090820312,33.773277282714844,5.682,54.34167,4.344180583953857,3.6608076095581055,4.520621299743652,33.9,13.2,8.278769493103027,3.0306448936462402,18.92,27.557680130004883,3.5248219966888428,3.0094285011291504,17.27167,38.93,4.706276893615723,6.8631815910339355,9.367207527160645,5.888657093048096
2020-09-22,-13.023,3.7,7.36,4.7482,2.79349,8.54,11.68272,2.80468,4.614664077758789,2.7384588,2.24236,2.26558,9.694,5.03752,2.05947,3.44325,2.265,48.11,4.86916,49.55509567260742,14.959785461425781,8.9434,5.964479446411133,3.84009,17.231178283691406,35.168243408203125,5.482,54.24167,4.306811332702637,3.6239230632781982,4.483105659484863,33.45,13.12,7.954293251037598,3.0118210315704346,18.56,27.387453079223633,3.4965481758117676,2.990560531616211,17.19167,38.78,4.677811622619629,6.739090919494629,9.23393440246582,5.869692325592041
2020-09-23,-13.023,3.62,7.24,4.5882,2.73349,8.42,11.56272,2.76468,4.587141036987305,2.8384587,2.22236,2.23558,9.714,4.96752,2.04947,3.34325,2.215,47.51,4.78916,49.57295227050781,14.814279556274414,8.9534,5.964479446411133,3.79009,17.55307960510254,34.25724411010742,5.392,53.79167,4.306811332702637,3.614701986312866,4.464347839355469,33.6,13.34,8.019187927246094,3.021232843399048,18.46,27.113201141357422,3.4682741165161133,2.981126546859741,16.99167,39.03,4.668323040008545,6.672272205352783,9.16729736328125,5.850727081298828
2020-09-24,-13.473,3.73,6.96,4.5182,2.66349,8.64,11.32272,2.67468,4.513746738433838,2.7384588,2.17236,2.18558,9.514,4.91752,1.97947,3.30325,2.205,46.56,4.66916,48.51042175292969,14.650586128234863,9.0134,5.918099880218506,3.70009,17.079696655273438,34.162349700927734,5.272,53.19167,4.269442081451416,3.587038040161133,4.42683219909668,32.9,12.82,7.907939434051514,3.0118210315704346,18.5,26.574153900146484,3.4117259979248047,2.9716928005218506,16.43167,38.78,4.649346351623535,6.490909099578857,9.043543815612793,5.8127970695495605
2020-09-25,-14.273,3.59,6.89,4.3982,2.71349,8.34,11.38272,2.67468,4.513746738433838,2.7384588,2.16236,2.17558,9.364,4.94752,1.96947,3.28325,2.235,46.96,4.62916,48.26041030883789,14.850655555725098,8.6434,5.880995750427246,3.67009,17.496273040771484,33.07105255126953,5.142,52.44167,4.269442081451416,3.587038040161133,4.417453289031982,33.1,12.94,8.019187927246094,3.002408981323242,18.1,26.12021827697754,3.4117259979248047,2.9716928005218506,16.33167,38.73,4.639857769012451,6.414545059204102,9.014985084533691,5.822279453277588
2020-09-28,-14.123,3.61,6.9,4.5982,2.71349,8.54,11.78272,2.70468,4.541269302368164,2.8076895,2.19236,2.25558,9.384,4.78752,2.00947,3.44325,2.205,46.66,4.67916,47.34967041015625,15.078007698059082,8.8434,5.918099880218506,3.73009,16.85247039794922,33.41267395019531,5.152,52.54167,4.278784275054932,3.587038040161133,4.42683219909668,32.5,13.38,8.093354225158691,3.049468755722046,18.2,26.867319107055664,3.4211509227752686,3.0094285011291504,16.47167,38.28,4.687300205230713,6.5959086418151855,9.005465507507324,5.869692325592041
2020-09-29,-12.473,3.65,6.94,4.5882,2.69349,8.58,11.76272,2.66468,4.55044412612915,2.8923048,2.15236,2.17558,9.184,4.70752,2.0074,3.28325,2.195,45.56,4.61916,47.430030822753906,15.014349937438965,8.6634,5.918099880218506,3.67009,17.39212989807129,33.58348846435547,5.072,53.69167,4.260099411010742,3.587038040161133,4.417453289031982,32.75,13.7,8.00064754486084,3.0118210315704346,17.96,26.810577392578125,3.392876625061035,2.990560531616211,16.53167,37.73,4.658834457397461,6.490909099578857,8.976907730102539,5.822279453277588
2020-09-30,-12.423,3.73,6.9,4.5482,2.68349,8.3,11.74272,2.68468,4.577966690063477,2.9153817,2.16236,2.19558,9.214,4.70752,2.0074,3.34325,2.195,46.06,4.62916,47.55503463745117,14.977972030639648,8.9234,5.908823490142822,3.70009,17.259580612182617,33.175437927246094,5.152,53.49167,4.241415023803711,3.605480670928955,4.389316558837891,33.4,14.3,7.778149604797363,3.0118210315704346,18.22,26.479583740234375,3.440000295639038,2.990560531616211,16.57167,37.78,4.668323040008545,6.452727317810059,8.93882942199707,5.831762313842773
