Date	316 HK Equity	1378 HK Equity	883 HK Equity	1171 HK Equity	386 HK Equity	1308 HK Equity	1088 HK Equity	998 HK Equity	600019 CH Equity	1919 HK Equity	3988 HK Equity	1288 HK Equity	3323 HK Equity	762 HK Equity	857 HK Equity	3328 HK Equity	728 HK Equity	941 HK Equity	939 HK Equity	000651 CH Equity	601088 CH Equity	2007 HK Equity	601006 CH Equity	1398 HK Equity	002157 CH Equity	601155 CH Equity	267 HK Equity	1044 HK Equity	601328 CH Equity	600028 CH Equity	601169 CH Equity	17 HK Equity	868 HK Equity	601225 CH Equity	601988 CH Equity	688 HK Equity	000002 CH Equity	601818 CH Equity	601288 CH Equity	2628 HK Equity	6 HK Equity	601398 CH Equity
7/2/20	0.001493	0.046512	0.042923	0.046632	0.027864	0.039903	0.052805	0.047337	0.015491	0.049327	0.027875	-0.000163	0.06303	0.042959	0.027237	0.048117	0.050691	0.042065	0.027264	0.014339	0.02551	0.05042	0.008949	0.034043	0.004803	0.030851	0.06044	0.005766	0.021725	0.020763	0.020487	0.076087	0.015789	0.059246	0.023265	0.06823	0.011083	0.02124	0.018105	0.097436	0.03796	0.014432
7/3/20	-0.002981	0.027778	0.001112	0.042904	0.018072	-0.022093	0.040752	0.011299	0.021251	0.08547	0.023729	0.013699	-0.00114	0.01373	0.022727	0.013972	-0.004386	0.002752	0.00821	0.00397	0.05098	0.038	0.016686	0.012346	0.029061	0.007039	0.005181	0.006552	0.0152	0.017476	0.01183	-0.010101	0.005181	0.03232	0.013986	0.01996	0.009177	0.02553	0.017411	0.029206	-0.002286	0.019782
7/6/20	0.016442	0.140541	0.021111	0.074367	0.032544	-0.001189	0.048193	0.097765	0.077794	0.11811	0.046358	0.074324	0.055936	0.099323	0.074074	0.046803	0.066079	0.060384	0.061889	0.055213	0.071296	0.075145	0.051644	0.054878	0.087041	0.09932	0.06701	0.025224	0.066848	0.053516	0.098685	0.0625	0.045361	0.064592	0.073193	0.054795	0.08991	0.106801	0.078336	0.143587	0.018328	0.092476
7/7/20	0.029412	-0.009479	-0.031556	-0.023564	-0.020057	0.013095	-0.001437	-0.038168	0.012529	-0.049296	-0.015491	-0.025157	-0.025946	-0.01848	-0.034483	-0.020121	-0.024793	-0.026747	0.006135	-0.018411	0.003237	-0.014337	-0.004843	-0.011561	-0.033678	0.006192	-0.025362	0.023016	-0.002662	-0.008507	-0.022325	-0.037215	0.001972	-0.028743	-0.012063	-0.03525	-0.022363	0.005397	-0.007117	-0.002153	-0.012373	-0.006281
7/8/20	-0.028571	0.033493	-0.004494	0.004525	0.005848	0.010576	0	0.002646	0.02247	0.081481	-0.006897	-0.009677	-0.00444	0	0.003571	-0.004107	0.008475	-0.005319	0.001524	-0.008504	-0.003991	-0.010909	-0.002981	0	-0.009922	-0.00238	-0.002478	0.02405	0.003101	-0.003405	0.012293	0.018703	0.001969	0.022088	0.001329	-0.017308	0.004634	0.008095	-0.00404	0.069948	-0.003417	-0.014879
7/9/20	0	0.016204	-0.006772	0.004505	0.014535	-0.006977	0.010072	-0.013193	0.022193	-0.013699	-0.010417	-0.009772	-0.013378	0	0.021352	-0.012371	-0.008403	0.005348	-0.009132	0.007041	0.012778	-0.001838	0.008701	-0.007797	0.025281	0.01292	-0.006211	-0.018182	-0.01267	0.006243	-0.00213	-0.020808	-0.023576	0.029005	-0.011623	-0.001957	0.009063	-0.016438	-0.01741	0.012107	-0.005714	-0.014992
7/10/20	-0.020588	0.009112	-0.014773	-0.050822	-0.022923	-0.042155	-0.034188	-0.024064	-0.033768	-0.076389	-0.014035	-0.026316	-0.032768	-0.035565	-0.038328	-0.018789	-0.016949	-0.026596	-0.018433	-0.014506	-0.034656	-0.027624	-0.019226	-0.019646	-0.039465	-0.031074	-0.02875	-0.033179	-0.029295	-0.024265	-0.022365	0.0175	-0.011066	-0.043636	-0.027148	-0.009804	-0.048275	-0.052998	-0.027573	-0.066986	-0.008046	-0.030361
7/13/20	0.018018	0.063205	0.024221	0.029921	0.002933	0.011002	0	0.00274	0.00788	0.056391	-0.003559	-0.010135	0.033879	0.002169	0.003623	-0.010638	-0.00431	0.003643	-0.01252	0.008059	0.009374	-0.013258	0.001717	-0.008016	0.085845	-0.003804	-0.003861	-0.007183	0.00395	0.009946	0.007668	-0.018428	0.035605	0.010426	0.00571	-0.005941	0.001287	-0.00455	-0.002718	0.014359	-0.003476	-0.001658
7/14/20	0.00295	0.002123	-0.018018	-0.009174	-0.01462	-0.003628	-0.013274	-0.016393	-0.008686	-0.02847	-0.003571	-0.010239	0.00113	0.017316	-0.025271	-0.012903	-0.008658	-0.012704	-0.009509	-0.016759	-0.008951	-0.011516	-0.011311	-0.010101	-0.020937	-0.023343	-0.002584	0.022508	-0.018577	-0.020296	-0.01215	-0.012516	-0.018664	0.0152	-0.006547	-0.005976	-0.010027	-0.018022	-0.01306	-0.034378	0	-0.014554
7/15/20	0.052941	0.016949	0.010321	-0.021605	-0.002967	-0.010922	-0.00299	-0.013889	-0.022241	0.018315	-0.007168	-0.006897	-0.015801	-0.019149	0	-0.017429	-0.004367	-0.006434	-0.0128	0.005326	-0.016883	0.001942	-0.007736	-0.014286	-0.0172	-0.024014	0.007772	-0.007862	-0.011368	-0.00722	-0.013255	-0.010139	-0.021021	-0.033399	-0.010801	-0.012024	-0.02028	-0.022049	-0.006502	-0.002094	-0.004651	-0.009118
7/16/20	-0.050279	-0.075	-0.017026	-0.022082	-0.011905	-0.022086	-0.010495	0	-0.031251	-0.053957	-0.00361	0	-0.02867	-0.013015	-0.02963	0	-0.008772	-0.00185	-0.008104	-0.045843	-0.027848	-0.023256	-0.019318	0.00207	-0.066936	-0.029651	-0.014139	-0.011094	-0.010082	-0.017285	-0.018037	-0.028169	0.00409	-0.02054	-0.008748	-0.006085	-0.026168	-0.012596	-0.00305	-0.06086	-0.003505	-0.003938
7/17/20	0	-0.011261	-0.005774	-0.017742	-0.009036	0.027604	0.007576	0.002817	-0.014477	0.011407	0.003623	0.003472	0.009445	-0.004396	0.01145	-0.006652	0.00885	0.003707	0	0.021413	-0.008641	-0.001984	-0.006427	0.004132	0.007719	0.001791	0.006519	0.071314	-0.004441	-0.002881	-0.006489	-0.01054	0.007128	-0.01085	0.002571	-0.008163	-0.011621	-0.013119	0.002688	0.006704	0	-0.000369
7/20/20	0.002941	0.068337	-0.006969	0.050903	0.006079	-0.019536	0.027068	0.008427	0.060434	0.078947	0.00361	0.00692	0.139181	-0.00883	0.011321	0.006696	-0.013158	-0.007387	-0.004902	0.031163	0.044759	0.025845	0.020905	0.002058	0.042844	0.052862	0	-0.011219	0.015397	0.018717	0.025733	-0.005326	0.065723	0.043496	0.015745	0.018519	0.040403	0.045041	0.013275	0.083241	-0.005862	0.014915
7/21/20	0.004399	-0.03838	0.005848	-0.032812	0.003021	0.008717	0.004392	-0.022284	-0.009447	0	-0.007194	-0.017182	0.00308	0	-0.003731	-0.015521	0.004444	0.012093	-0.004926	-0.000132	-0.004714	-0.001938	-0.004278	-0.01232	0.014592	-0.005943	-0.002591	0.02118	-0.005842	-0.004744	-0.011819	0.013387	0.017078	0.016729	-0.008465	0.006061	-0.010042	-0.014647	-0.005818	0.001025	0.007075	-0.005642
7/22/20	0.035036	0.033259	0.017442	-0.001616	0.045181	-0.006173	-0.016035	-0.008547	-0.006454	-0.017422	-0.014493	-0.006993	-0.039918	-0.002227	0.041199	-0.013514	-0.004425	-0.019301	-0.009901	0.007763	-0.014895	-0.025243	-0.004063	-0.012474	-0.018221	-0.001096	-0.02987	-0.001481	-0.006612	0.012322	-0.004589	-0.018494	-0.001866	-0.011293	-0.002565	-0.03012	-0.007195	-0.007578	-0.005588	-0.047083	-0.008197	-0.004521
7/23/20	0.009873	-0.006438	-0.011429	-0.009709	-0.005764	-0.006211	-0.01037	-0.005747	-0.012394	-0.039007	-0.007353	-0.003521	0.006397	-0.013393	0.007194	-0.004566	0	-0.007498	-0.006667	0.00891	-0.014418	0.003984	-0.015688	-0.002105	-0.018652	-0.009186	0.004016	0.008902	-0.010837	-0.012907	-0.008785	-0.002692	0.035514	0.009422	-0.006487	-0.00207	-0.013564	-0.020849	-0.006735	0.009667	-0.002361	-0.01244
7/24/20	-0.050279	-0.017279	-0.015029	-0.02451	0	-0.01125	-0.017964	-0.020231	-0.029539	-0.00369	-0.022222	-0.017668	-0.036017	-0.020362	0.021429	-0.002294	0.017778	0.010387	-0.016779	-0.050537	-0.019601	-0.018849	-0.018631	-0.012658	0.01068	-0.028821	-0.026667	-0.015441	-0.020352	-0.009298	-0.020276	0.005398	-0.028881	-0.010591	-0.019431	-0.020747	-0.01964	-0.027593	-0.014078	-0.042553	0.002367	-0.01179
7/27/20	0.014706	-0.024176	0.008216	0.008375	0.005797	0.00885	0.01372	0	-0.001098	-0.011111	0	0.007194	0.101099	-0.013857	-0.027972	-0.002299	0.008734	-0.009346	0.010239	-0.003681	0.006875	-0.003033	0.002987	0.00641	-0.009466	-0.01353	0.021918	-0.021658	0.000885	0.005495	-0.001201	-0.028188	0.031599	0.015619	-0.003001	-0.008475	-0.01	-0.004973	-0.000118	0.003333	0.014168	0.000973
7/28/20	0.001449	0.024775	0.002328	-0.011628	-0.008646	0.006266	-0.013534	-0.00295	0.003329	-0.014981	0.003788	0	0.031936	-0.007026	-0.017986	0.002304	-0.008658	0	-0.006757	0.002586	0.002458	0.002028	0.005449	-0.008493	0.08875	0.008538	-0.008043	0.009924	-0.000757	-0.000757	0.003432	0.004144	0.043243	0.004214	-0.000757	-0.004274	0.006359	0.004572	0.002346	0.002215	0.001164	0.001253
7/29/20	0.002894	0.010989	-0.010453	0.008403	-0.005814	-0.009963	-0.001524	0.008876	0.012051	0.064639	0.003774	0.003571	0.058027	0.018868	-0.003663	0.004598	0.004367	0.008491	-0.003401	0.04248	0.004322	0.010121	0.00909	0.006424	0.027232	0.010584	0.001351	0.004535	0.008235	0.002326	0.014444	0.006878	-0.017271	-0.001405	0.011843	0.004292	0.008763	0.015745	0.006024	0.01547	-0.00814	0.007864
7/30/20	0.004329	0	-0.00939	0.013333	-0.005848	0.007547	-0.016794	-0.005865	-0.011063	0.014286	-0.015038	-0.014235	0.093236	-0.011574	-0.011029	-0.009153	-0.004348	-0.006548	-0.015358	-0.033304	-0.014409	-0.009018	-0.001013	-0.010638	-0.006155	0.021153	-0.016194	-0.012792	-0.007257	-0.008468	-0.005124	0.028689	0.005272	-0.003489	-0.009906	-0.002137	-0.009488	-0.016663	-0.007161	-0.026115	0.001172	-0.008973
7/31/20	-0.005747	-0.032609	-0.028436	-0.004934	-0.023529	-0.029963	0.003106	-0.00295	0.004817	0.028169	-0.007634	-0.00722	0.005017	0.01171	0	-0.006928	0.008734	0	-0.015598	-0.005147	-0.002987	0.006067	-0.002865	-0.015054	0.019469	0.016769	-0.002743	-0.008384	0.002711	0.007335	0.002741	0.003984	-0.006993	0.00981	0.001809	0.010707	0.003322	0.007482	0.004817	-0.002235	0.010539	0.000782
8/3/20	0	0.01573	-0.006098	0.004959	-0.003012	0.01287	0.006192	0.005917	0.00939	0.106164	-0.007692	-0.010909	0.051581	-0.00463	-0.022305	-0.016279	0	0.015066	0	0.006434	0.016182	-0.005025	0.003854	-0.00655	0.070576	0.008925	-0.006878	-0.000769	0.001334	0.001733	0.00751	-0.003968	0.03169	0.00047	0.002236	-0.008475	0.015616	0.009809	0.002329	0.00224	-0.001159	0.003264
8/4/20	-0.017341	0.035398	0.029448	0.008224	0.012085	0.05972	0.001538	0.008824	0.005023	-0.006192	0.023256	0.014706	-0.041139	0.009302	0.015209	0.018913	0	0.005566	0.026408	-0.001624	0.004206	0.016162	0.007136	0.01978	0.004027	0.000995	0.027701	0.001538	0.011488	0.008484	0.013328	0.033201	0.022184	-0.012599	0.012983	0.002137	0.017874	0.027199	0.010264	0.044693	0.010441	0.015065
8/5/20	-0.007353	0.008547	0.015495	-0.004894	0.023881	-0.008393	0.006144	-0.008746	-0.008756	-0.006231	-0.003788	-0.003623	0.019802	0.032258	0.044944	-0.006961	0.030303	0.023985	-0.006861	-0.00028	-0.002367	-0.003976	-0.000783	-0.002155	0.105968	-0.009283	0.002695	0.020737	-0.002996	0.00037	-0.006888	0.005141	0.018364	-0.014785	-0.003576	-0.004264	-0.008787	-0.010041	-0.003876	-0.012834	-0.002296	-0.004607
8/6/20	0.014815	0.048729	0.014085	0.001639	0.014577	0.008464	-0.015267	0.005882	-0.000403	0.018809	-0.007605	-0.003636	0.012945	-0.017857	-0.003584	0	-0.029412	-0.026126	-0.005181	-0.013485	-0.006287	-0.006986	-0.00396	-0.006479	-0.00243	-0.004493	-0.009409	0.002257	-0.00243	0.000051	-0.000382	-0.002558	0.021311	-0.00243	0.000547	-0.010707	-0.001336	0.005323	0.000648	0.002167	-0.01496	0.00156
8/7/20	0	-0.022222	-0.017361	-0.008183	-0.011494	0.001199	-0.007752	-0.008772	-0.014213	0.009231	-0.011494	-0.007299	0.079872	-0.011364	-0.02518	-0.014019	-0.012987	-0.0037	-0.012153	-0.001536	-0.008523	0.00402	-0.009733	-0.008696	0.031979	-0.011223	-0.010855	0.012763	-0.006244	-0.011973	-0.010248	-0.016667	-0.008026	-0.018637	-0.008008	-0.008658	-0.014825	-0.020026	-0.008209	-0.017297	-0.002336	-0.01002
8/10/20	0	-0.028926	0.002356	-0.00495	-0.008721	-0.041916	-0.015625	0.0059	0.009098	0.079268	0	0.007353	-0.08284	0.018391	-0.01107	-0.00237	0.004386	0.017642	-0.001757	0.001767	0.007394	-0.003003	0.013272	-0.002193	-0.096288	0.027783	0.001372	-0.011861	0.005083	0.003386	0.007081	0.005215	-0.012945	0.009977	0.003874	0.002183	0.02976	0.008738	0.000878	0.012101	0.003513	0.002887
8/11/20	0.021898	0.02766	0.030552	-0.013267	0.017595	0.01125	0.009524	0.002933	-0.001851	0.045198	0.007752	0	0.014516	0.029345	0.011194	0.014252	0.026201	0.035584	0.021127	-0.005423	-0.003603	0.018072	-0.002366	0.021978	-0.008713	0.001648	0.028767	-0.006752	0.000135	-0.000274	-0.001885	0.020752	0.040984	-0.001638	0.002231	0.013072	0.004754	0.002231	0.002231	0.016304	0.007001	0.000223
8/12/20	-0.008571	-0.006211	0.013683	0.021849	-0.002882	0.07293	0.022013	0.005848	0.005485	0.02973	0.011538	0.007299	-0.079491	0.002193	0.00738	0.004684	-0.004255	0.003524	0.008621	-0.000941	0.013117	0.009862	0.01831	0.004301	-0.010092	0.008675	0.006658	0.002266	0.001389	0.001389	0.003454	0.022872	-0.012598	-0.008961	-0.0016	0	0.031201	0.006591	0.00449	0.016043	0.017381	0.0034
8/13/20	0	-0.025	0.011249	-0.006579	0.00289	0.049539	0.001538	-0.002907	0.006948	-0.020997	-0.007605	-0.007246	-0.027634	0.256018	0	0.009324	0.111111	0.035996	-0.008547	-0.000472	-0.002474	0.001953	-0.001189	-0.002141	0.009108	-0.011867	0.010582	0.002261	-0.003283	0.003818	-0.001189	-0.003727	0.012759	0.006635	-0.004179	0.006452	-0.005016	-0.00377	-0.001189	-0.011579	-0.002278	-0.003191
8/14/20	0.007205	0.017094	-0.001112	0.004967	0.002882	0.008782	-0.012289	0	-0.000724	0.034853	0.003831	0.007299	0.003552	0.031359	-0.007326	-0.006928	0.069231	-0.005932	0	0.007696	0.005711	0	0.002295	0.006438	-0.006672	0.024375	-0.003927	0	0.005574	0.001768	0.007501	0.002494	0	0.007043	0.005278	0.010684	0.002652	0.017398	0.00236	0.020234	0.012557	0.007302
8/17/20	-0.011445	0	-0.001114	0.034596	0.037356	-0.014146	0.012442	0.011662	0.02475	0.010363	0.01145	0.014493	0.061947	-0.006757	0.02214	0.009302	-0.02518	-0.000853	0.010345	0.012274	0.026845	0.013645	0.01455	0.012793	0.02091	0.033032	0.023653	0.031579	0.017122	0.014941	0.027023	0.00995	0.048031	0.029531	0.017435	-0.010571	0.021667	0.045836	0.017895	0.05167	0.009019	0.016451
8/18/20	-0.008683	0.018908	0.007804	-0.006369	-0.01662	0.023179	-0.013825	-0.002882	-0.002368	-0.028205	0	0.007143	0.005	0.110544	-0.00722	-0.002304	0.0369	0.021331	0.003413	-0.012164	0.004719	-0.011538	-0.004371	0	0.009583	-0.008932	-0.007702	0.034985	-0.006653	-0.00087	-0.004395	0.004926	-0.00761	0.005351	-0.010193	0	-0.016517	-0.017953	-0.007515	-0.002481	-0.011173	-0.00628
8/19/20	0.00146	-0.014433	-0.005531	0	-0.005634	0.018339	0	-0.00578	-0.001825	0.055409	-0.011321	0	-0.024876	-0.07657	-0.010909	-0.002309	-0.024911	-0.016708	0.010204	-0.01466	-0.003578	-0.007782	-0.004333	0.002105	-0.007759	-0.009622	-0.009056	-0.054225	-0.006066	0.000159	-0.007858	0.002451	0.018405	-0.001088	-0.005794	0.002137	-0.009229	-0.017257	-0.005958	-0.044776	0.00226	-0.003802
8/20/20	0	0.014644	0.001112	-0.028846	-0.011331	-0.006356	-0.020249	-0.017442	0.002671	-0.055	-0.007634	-0.010638	-0.015306	0.029851	-0.014706	-0.020833	-0.010949	-0.02124	-0.031987	-0.018538	-0.008075	-0.011765	-0.008348	-0.027311	-0.011087	0.003787	-0.031332	-0.017126	-0.003497	-0.006713	-0.009427	-0.020782	-0.001506	-0.019307	-0.002315	-0.014925	0.00214	-0.011986	-0.002398	-0.020833	-0.015784	-0.005287
8/21/20	0	-0.020619	0.001111	-0.00495	0.008596	0.050107	0	0.005917	0.007438	0.026455	0.003846	-0.010753	0.001727	0.030596	0.003731	0.007092	0.00369	0.013889	0.006957	0.001167	-0.003015	0.02381	-0.000494	-0.00432	0.024567	0.009627	0.013477	-0.024242	-0.000494	-0.000494	-0.000494	0.011236	-0.0181	0.008418	-0.000494	0.006494	-0.004859	-0.000494	-0.000494	0.002128	0.003436	0.001505
8/24/20	-0.03207	0.023158	-0.00222	-0.001658	0.011364	0.053807	-0.004769	-0.002941	-0.011864	-0.030928	0	-0.01087	0.036207	-0.0125	0.007435	-0.004695	-0.014706	0.01113	0	-0.001529	0.0069	0.007752	-0.001571	0	0.041404	-0.008407	0.009309	-0.004658	-0.002149	0.002428	-0.002094	0.008642	0.03533	0.001209	-0.003056	0.008602	-0.008459	-0.010309	-0.003139	0.010616	0.009132	-0.004045
8/25/20	0.013554	0.100823	0.015573	0.006645	-0.002809	0	0.00639	0	-0.010944	0.026596	-0.003831	0	-0.024958	-0.018987	0.00738	-0.002358	0.003731	-0.011854	-0.003454	0.003794	-0.007148	-0.023077	0.001021	0	-0.012528	0.018731	-0.003953	-0.00234	0.003124	-0.001457	0.003068	-0.00612	0.013353	-0.020439	0.001021	-0.021322	0.003235	0.003614	0.001021	0.003151	0.010181	0.003027
8/26/20	0.005944	-0.007477	0.002191	0.0033	0.008451	-0.015414	0	-0.00295	-0.008238	0.002591	-0.003846	-0.003663	-0.017065	-0.003226	-0.007326	0	-0.003717	0.010283	-0.006932	-0.012551	-0.011343	-0.01378	-0.003722	-0.008677	-0.021617	0.003906	-0.019841	-0.029711	-0.000303	0.008889	-0.00224	0.003695	-0.002928	0.009081	-0.005165	0.010893	-0.000155	-0.00647	0.003906	-0.013613	-0.012318	-0.000109
8/27/20	0.001477	-0.015066	-0.034973	-0.008224	-0.02514	-0.015656	0	-0.008876	-0.001228	-0.007752	-0.007722	-0.011029	-0.017361	-0.061489	-0.02214	-0.007092	-0.029851	-0.024936	-0.008726	-0.009832	-0.002512	-0.025948	0.006419	-0.008753	0.005803	-0.015835	-0.014845	-0.002417	-0.001228	-0.00616	-0.003279	-0.017178	0.001468	0.021821	-0.004264	-0.015086	-0.006023	-0.001228	-0.00432	-0.003185	0.001134	-0.003234
8/28/20	-0.014749	-0.005736	-0.00906	-0.004975	0	-0.005964	-0.001587	-0.00597	0.020601	0.013021	-0.003891	-0.003717	-0.008834	-0.013793	0.007547	-0.004762	0.015385	-0.002681	-0.005282	0.044041	0.024239	0.001025	0.007259	-0.006623	0.01329	0.012361	0	0.004847	0.008434	0.004206	0.008339	0.01623	0.001466	0.029374	0.010329	0	0.027309	0.017316	0.007325	0.007455	0.005663	0.010268
8/31/20	0.002994	-0.038462	0.008	-0.005	0.025788	0.018	0.028617	-0.027027	-0.00557	0	-0.007812	-0.033582	-0.02852	-0.04021	0.003745	-0.0311	-0.037879	-0.02957	-0.028319	-0.007353	0.022089	-0.016377	0.00552	-0.035556	0.015146	-0.000302	-0.031507	-0.017685	-0.005924	0.002482	0.000428	-0.011057	-0.019034	-0.003645	-0.003593	-0.017505	-0.008426	-0.007853	-0.003725	-0.002114	0	-0.005538
9/1/20	0.007463	0.058	-0.011338	0.008375	-0.019553	-0.001965	0.012365	-0.006173	0.006995	0.010283	-0.007874	-0.011583	0.016514	0.021858	0.003731	-0.009877	-0.011811	-0.006464	0	0.007535	0.002314	-0.011446	-0.000096	-0.006912	0.041276	-0.014945	-0.022631	0.006547	0.000814	0.002934	0.000875	-0.008696	0.029851	0.006635	-0.006239	-0.028953	0.001095	0.002934	0.002934	-0.005297	-0.004505	0.002934
9/2/20	0.001481	0.013233	-0.010321	-0.004983	-0.008547	0	-0.006107	-0.009317	0.002561	-0.010178	-0.011905	-0.015625	-0.032491	-0.032086	-0.022305	-0.014963	-0.015936	-0.013941	-0.020036	-0.005478	-0.013213	-0.006316	-0.006005	-0.020882	-0.016947	-0.016192	-0.007236	0.007317	-0.007812	-0.008899	-0.00763	0.002506	0.021739	-0.011255	-0.010683	-0.006881	0.009539	-0.009267	-0.007687	-0.014909	-0.003394	-0.009519
9/3/20	0.005917	-0.041045	-0.001159	-0.003339	-0.017241	0.005906	0.012289	0.003135	0.006514	0.030848	0.004016	0	0.022388	-0.003683	-0.019011	-0.002532	0.02834	-0.000943	0	0.002523	0.007253	0.024364	-0.004545	-0.00237	-0.041996	-0.001506	0.004373	-0.016142	-0.005764	-0.004002	-0.003573	0.005	-0.011348	-0.001506	-0.001506	-0.009238	0.009016	-0.006747	-0.007766	-0.007568	-0.012032	-0.003535
9/4/20	-0.004412	0.015564	-0.007126	-0.011725	0.002924	0.01	0.013657	-0.003125	-0.001089	-0.01995	-0.004	-0.003968	0.016423	-0.022181	-0.003876	0	-0.007874	0.00283	0.011152	0.002367	0.005256	0.001034	-0.00368	0.011876	-0.002381	-0.00601	-0.008708	0.002461	-0.003382	-0.001604	-0.001172	-0.0199	-0.021521	0.003382	-0.005312	0.004662	0.010262	-0.004377	-0.002253	0.002179	-0.002339	-0.001134
9/7/20	0.016248	-0.024904	-0.011962	-0.010169	0.023324	-0.029703	-0.020958	0	-0.004225	0.089059	0	-0.003984	-0.016158	-0.011342	-0.011673	-0.002538	-0.003968	-0.010348	-0.003676	0.005062	-0.004422	-0.005165	0.001773	-0.00939	-0.095971	-0.008099	-0.004392	-0.031915	-0.002536	-0.003261	-0.002392	0.003807	0	-0.010594	-0.001357	-0.013921	0.014621	-0.003541	-0.004567	-0.006522	-0.010551	0.001773
9/8/20	0.001453	0.003929	0.004843	0.006849	-0.008547	-0.004082	0.024465	0.009404	0.011803	-0.018692	0.036145	0.04	-0.010949	0.022945	0.003937	0.017812	0.015936	0.018061	0.031365	0.006303	0.023856	-0.003115	0.00543	0.047393	-0.037727	-0.012737	0.004412	-0.005917	0.002088	0.000298	0.00611	0	-0.002933	0.051408	0.004034	0.009412	-0.006785	0.011082	0.010488	0.026258	0	0.007959
9/9/20	0.013062	-0.054795	-0.018072	-0.003401	-0.017241	0.026639	-0.01194	0	0.011788	0.054762	-0.003876	-0.011538	-0.02952	0.013084	-0.007843	-0.0025	0.003922	0.005602	-0.0161	-0.015829	-0.012106	-0.005208	0.000343	-0.006787	-0.061637	-0.014138	-0.001464	-0.002551	-0.002441	-0.005703	-0.004355	-0.006321	0	-0.018336	0.001868	-0.004662	-0.00946	-0.003405	-0.001282	-0.021322	0.001185	-0.000156
9/10/20	-0.025788	-0.006211	-0.007362	-0.006826	-0.002924	0.061876	-0.012085	-0.009317	-0.013922	-0.004515	-0.011673	-0.007782	0.005703	-0.005535	-0.01581	-0.005013	-0.011719	-0.012999	-0.014545	0.001635	0.00103	0.00733	-0.001724	-0.015945	-0.017873	0.013027	-0.01173	0.004447	-0.002359	-0.005275	-0.008531	-0.006361	-0.007353	0.036113	-0.003314	-0.004684	0.016952	-0.008135	-0.003354	-0.008715	-0.011834	-0.006271
9/11/20	0.05	0.020833	0.002472	-0.001718	-0.005865	0.020677	0.007645	-0.003135	-0.000026	-0.095238	0	-0.007843	0.009452	0.001855	0	-0.012594	-0.007905	0	-0.005535	0.004736	-0.017839	-0.002079	-0.004606	-0.00463	0.003059	-0.017533	-0.004451	-0.006082	-0.00219	-0.002577	-0.000026	-0.003841	0.031111	-0.000026	-0.000026	-0.002353	-0.016188	-0.008026	-0.000026	0.001099	0	0.004047
9/14/20	-0.009804	0.018367	-0.002466	0.008606	-0.0059	0.012891	0.00607	-0.003145	0.001501	-0.100251	0	0	0.014981	0.053704	0	0.005102	0.01992	0.01223	-0.007421	0.011179	0.007889	0.00625	0.000418	-0.006977	-0.028908	0.025621	0.004471	0.003497	0.005673	0.006063	0.009821	-0.002571	0.022989	-0.007054	0.006632	0	-0.007255	0.003496	0.003496	0	-0.001198	0.003496
9/15/20	-0.001414	0.01002	0	0.006826	-0.002967	-0.014545	0.006033	0	0.0021	0.030641	0.007874	-0.003953	-0.01476	-0.029877	-0.004016	-0.005076	-0.007812	-0.004647	0.001869	0.013001	0.004101	0.024845	-0.002079	0.004684	0.014205	0.014782	-0.004518	0.02439	0.004101	0.004101	0.002004	0.010309	-0.008427	0.002915	0.004101	0.007075	0.010263	-0.001298	0.004101	0	0.003597	0.002064
9/16/20	0.00507	-0.015873	0.011125	-0.010169	-0.002976	0.012915	-0.005997	-0.006309	0.014163	0.024324	-0.015625	0	0.016854	0	0.004032	-0.005102	-0.007874	-0.008403	-0.001866	-0.008822	0.016021	-0.017598	0.002587	-0.006993	-0.013235	0.008546	-0.012103	-0.005952	0.010662	0.009265	0.008343	0.01148	0.062323	0.018385	0.004142	-0.007026	0.015671	0.006855	0.007319	-0.006586	0.003584	0.008223
9/17/20	-0.017094	0.004032	0.022005	0.006849	-0.002985	-0.014572	0.010558	0	-0.001356	-0.015831	-0.007937	-0.003968	-0.014733	-0.009058	0.008032	0	-0.007937	-0.013183	-0.009346	-0.005892	-0.007502	-0.006322	-0.004453	-0.004695	-0.005087	-0.009787	-0.013783	0.005988	-0.003504	-0.003891	-0.003437	-0.02396	-0.025333	-0.01416	-0.001356	-0.016509	-0.005962	-0.009432	-0.001356	-0.018785	0.00119	-0.001356
9/18/20	-0.089855	0.004016	-0.008373	0.034014	-0.002994	0.022181	0.019403	0.006349	0.013025	0.016086	0.004	0.015936	0.001869	0.047532	0.003984	0	0.004	0.000954	0.003774	0.014701	0.030756	-0.003181	0.011634	0.002358	0.006695	0.019151	-0.013975	-0.003401	0.007816	0.00683	0.011718	0.014212	-0.015048	0.071164	0.008541	-0.002398	0.043358	0.023639	0.008658	0.045045	-0.003567	0.007293
9/21/20	0.02707	-0.014	-0.022919	-0.003289	-0.012012	0.007233	0.008785	-0.012618	-0.009143	-0.039578	-0.007968	-0.019608	-0.041045	-0.036649	-0.019841	-0.012821	-0.027888	-0.010486	-0.007519	0.010823	-0.004667	0.010638	-0.009848	-0.011765	-0.01637	0.019074	-0.020472	-0.025597	-0.011641	-0.002752	-0.011417	-0.031847	0.005556	-0.021697	-0.011405	-0.012285	-0.010696	-0.01318	-0.008373	-0.028017	-0.00358	-0.009259
