Date	316 HK Equity	1378 HK Equity	883 HK Equity	1171 HK Equity	386 HK Equity	1308 HK Equity	1088 HK Equity	998 HK Equity	600019 CH Equity	1919 HK Equity	3988 HK Equity	1288 HK Equity	3323 HK Equity	762 HK Equity	857 HK Equity	3328 HK Equity	728 HK Equity	941 HK Equity	939 HK Equity	000651 CH Equity	601088 CH Equity	2007 HK Equity	601006 CH Equity	1398 HK Equity	002157 CH Equity	601155 CH Equity	267 HK Equity	1044 HK Equity	601328 CH Equity	600028 CH Equity	601169 CH Equity	17 HK Equity	868 HK Equity	601225 CH Equity	601988 CH Equity	688 HK Equity	000002 CH Equity	601818 CH Equity	601288 CH Equity	2628 HK Equity	6 HK Equity	601398 CH Equity	000069 CH Equity	600000 CH Equity	601939 CH Equity
1/31/19	51.900	5.000	13.120	7.160	6.570	7.200	19.800	5.080	8.209	2.431	3.620	3.690	6.230	8.950	5.060	6.650	4.240	82.300	7.010	48.894	23.223	11.08	10.013	6.06	7.554	34.360	11.86	61.6	7.319	6.710	6.992	49.2	9.5	9.861	4.310	29.5	32.498	4.790	4.357	19.34	52.75	6.628	7.495	12.566	8.280
2/1/19	51.900	5.100	13.220	7.440	6.530	7.300	19.640	5.090	8.225	2.477	3.610	3.690	6.260	9.030	5.070	6.600	4.210	83.150	7.000	48.817	23.280	11.08	10.122	6.02	7.434	34.181	11.82	62.45	7.237	6.678	6.992	49.68	9.45	9.773	4.281	29.2	32.204	4.735	4.328	19.46	52.5	6.573	7.446	12.530	8.214
2/4/19	52.000	5.200	13.200	7.320	6.560	7.250	19.700	5.060	8.225	2.477	3.610	3.660	6.250	9.040	5.050	6.610	4.140	83.400	6.950	48.817	23.280	11.06	10.122	5.97	7.434	34.181	11.68	61.85	7.237	6.678	6.992	49.36	9.44	9.773	4.281	29.25	32.204	4.735	4.328	19.34	52.35	6.573	7.446	12.530	8.214
2/8/19	52.000	5.190	12.880	7.090	6.560	7.280	19.300	5.040	8.225	2.469	3.590	3.610	6.190	8.950	4.960	6.580	4.260	82.350	6.910	48.817	23.280	11.3	10.122	5.94	7.434	34.181	11.56	62.45	7.237	6.678	6.992	49.84	9.18	9.773	4.281	29.1	32.204	4.735	4.328	19.2	52.45	6.573	7.446	12.530	8.214
2/11/19	52.000	5.130	12.900	7.090	6.520	7.270	19.600	5.000	8.192	2.454	3.590	3.640	6.160	9.050	4.930	6.580	4.260	82.250	6.950	49.762	23.096	11.22	9.982	5.94	8.122	35.435	11.6	63.1	7.129	6.586	6.898	49.92	9.29	9.717	4.240	28.95	31.969	4.726	4.275	19.14	52.95	6.516	7.487	12.363	8.157
2/12/19	52.000	5.140	13.080	7.180	6.520	7.220	19.500	4.980	8.180	2.446	3.590	3.660	6.150	9.020	4.920	6.500	4.270	82.500	6.940	50.078	23.278	11.08	9.965	5.94	8.632	35.108	11.6	63.25	7.137	6.593	6.929	49.92	9.47	9.768	4.264	28.65	31.748	4.681	4.310	19.16	53.35	6.546	7.497	12.421	8.169
2/13/19	52.000	5.140	13.380	7.460	6.680	7.240	19.480	5.010	8.324	2.477	3.610	3.700	6.440	9.380	5.030	6.610	4.400	83.150	6.990	50.515	23.348	11.2	10.101	5.98	8.568	35.097	11.72	63.45	7.279	6.803	7.024	50.72	9.44	9.729	4.319	28.9	32.241	4.725	4.365	19.8	53.35	6.629	7.628	12.608	8.255
2/14/19	52.000	5.120	13.460	7.470	6.640	7.090	19.520	4.980	8.320	2.515	3.610	3.690	6.390	9.370	5.040	6.630	4.470	83.400	6.980	51.391	23.198	10.84	10.000	5.96	8.459	35.307	11.82	63.8	7.196	6.767	6.964	50.4	9.39	9.687	4.287	29.55	31.796	4.693	4.299	19.36	53.35	6.547	7.578	12.538	8.146
2/15/19	51.700	5.000	13.280	7.240	6.510	7.030	19.100	4.910	8.134	2.454	3.520	3.640	6.200	9.170	4.980	6.510	4.320	83.300	6.800	49.533	22.768	10.48	9.802	5.82	9.235	34.505	11.74	63.3	7.045	6.662	6.906	50.08	9.06	9.443	4.229	28.95	30.763	4.623	4.229	18.86	53.05	6.384	7.334	12.351	7.925
2/18/19	51.850	5.010	13.680	7.370	6.720	6.980	19.440	4.970	8.269	2.462	3.580	3.700	6.290	9.330	5.210	6.560	4.350	83.850	6.900	51.133	23.183	10.56	9.927	5.91	9.788	35.674	11.86	63.05	7.156	6.842	6.993	50.48	9.32	9.626	4.291	28.9	31.545	4.662	4.291	19.18	53.2	6.495	7.596	12.572	8.083
2/19/19	51.800	5.010	13.760	7.200	6.750	7.010	19.460	4.950	8.292	2.469	3.570	3.690	6.330	9.170	5.220	6.550	4.300	82.600	6.850	51.816	22.924	10.52	10.150	5.89	9.755	35.373	11.82	62.15	7.119	6.828	6.991	51.44	9.43	9.534	4.274	28.5	31.389	4.680	4.285	19.76	53.2	6.468	7.595	12.542	8.094
2/20/19	50.900	5.050	13.920	7.480	6.770	7.080	19.200	5.010	8.386	2.485	3.600	3.710	6.450	9.390	5.290	6.560	4.350	82.700	6.890	52.544	23.382	10.52	10.208	5.93	10.616	35.832	11.84	62.1	7.171	6.891	7.007	51.92	9.36	9.810	4.298	28.8	32.269	4.730	4.321	20.6	53.2	6.505	7.802	12.649	8.140
2/21/19	51.850	5.040	13.940	7.700	6.810	7.400	19.620	4.990	8.299	2.508	3.600	3.750	6.500	9.490	5.290	6.590	4.380	83.100	6.940	52.341	23.182	10.58	10.120	5.96	11.673	35.684	11.94	63.15	7.144	6.852	6.969	52.96	9.39	9.782	4.284	29	31.459	4.693	4.296	20.6	53.2	6.490	7.692	12.595	8.101
2/22/19	50.400	5.040	14.040	7.700	6.820	7.640	19.560	5.050	8.358	2.538	3.610	3.780	6.520	9.490	5.320	6.590	4.420	85.000	6.940	52.556	22.923	10.76	10.182	5.97	12.859	36.810	12.04	64.5	7.248	6.873	7.107	53.28	9.76	9.924	4.313	29.15	31.527	4.746	4.302	21.2	53.9	6.488	7.657	12.870	8.124
2/25/19	51.350	5.020	13.900	7.920	6.820	7.860	19.700	5.280	8.882	2.685	3.740	3.850	6.560	9.330	5.310	6.700	4.350	82.650	7.140	54.064	24.169	10.86	10.513	6.16	12.976	38.049	12.06	63.65	7.673	7.122	7.603	52.48	9.7	10.383	4.552	29.05	33.309	5.033	4.552	22.65	53.65	6.922	8.154	13.985	8.659
2/26/19	51.950	5.330	13.700	8.000	6.770	7.850	19.880	5.160	8.950	2.662	3.720	3.800	6.360	9.270	5.280	6.670	4.330	83.050	7.090	52.632	24.377	10.7	10.367	6.06	14.256	38.938	12.1	64	7.439	7.029	7.450	51.6	9.31	10.391	4.498	29	32.554	4.885	4.440	22.3	54.25	6.759	8.118	13.647	8.423
2/27/19	51.900	5.420	13.680	7.870	6.770	7.650	19.640	5.140	8.839	2.608	3.660	3.780	6.260	9.320	5.270	6.710	4.310	83.450	7.070	52.293	24.192	10.46	10.388	6.05	14.332	39.017	12.06	63.4	7.548	7.090	7.630	50.64	9.11	10.576	4.554	28.6	32.878	5.000	4.484	21.75	54.45	6.820	8.205	13.886	8.510
2/28/19	52.450	5.250	13.540	7.790	6.780	7.600	19.360	5.100	8.795	2.631	3.660	3.760	6.250	9.310	5.190	6.590	4.250	82.600	6.980	52.538	23.970	10.34	10.472	6.04	13.369	39.661	11.94	63.45	7.505	7.048	7.529	50.16	9	10.472	4.503	28.9	32.824	4.961	4.456	21.6	54.5	6.743	8.115	13.768	8.420
3/1/19	50.450	5.150	13.640	8.130	6.810	7.610	19.440	5.200	8.906	2.623	3.670	3.780	6.500	9.710	5.210	6.630	4.360	83.900	6.990	53.519	24.378	10.66	10.393	6.03	13.751	39.428	11.96	63.4	7.712	7.116	7.677	50.24	9.23	10.673	4.564	29.35	33.401	5.149	4.506	22.8	54.25	6.846	8.181	14.067	8.590
3/4/19	51.800	5.270	13.760	8.360	6.770	7.680	19.540	5.320	9.011	2.631	3.720	3.810	6.770	9.800	5.180	6.900	4.350	81.650	7.080	54.593	24.658	10.88	10.380	6.05	15.132	40.515	11.96	61.95	7.841	7.150	7.759	50.24	9.65	10.802	4.587	29.6	34.757	5.255	4.529	22.45	54.2	6.858	8.391	14.067	8.613
3/5/19	51.500	5.250	13.560	8.230	6.710	7.860	19.580	5.310	9.023	2.631	3.730	3.850	6.760	9.800	5.190	6.860	4.370	81.000	7.120	55.099	24.694	11.26	10.334	6.06	16.431	42.600	11.94	62.55	7.876	7.127	7.759	49.68	9.46	10.708	4.564	29.2	35.039	5.231	4.494	22.4	54.15	6.811	8.485	14.020	8.543
3/6/19	51.500	5.260	13.360	8.120	6.680	7.890	19.520	5.350	9.146	2.638	3.730	3.820	6.840	9.570	5.160	6.790	4.200	81.000	7.120	55.088	24.819	11.42	10.409	6.08	18.059	42.597	11.96	63.35	7.825	7.170	7.778	50.16	9.32	10.608	4.597	29.05	34.480	5.240	4.503	22.35	54.05	6.842	8.468	14.059	8.573
3/7/19	51.500	5.180	13.320	8.090	6.640	7.900	19.300	5.280	9.095	2.592	3.710	3.800	6.790	9.480	5.130	6.720	4.130	81.150	7.080	53.471	24.444	11.2	10.276	6.07	18.693	40.869	11.94	63.95	7.680	7.108	7.669	50.08	9.55	10.474	4.547	28.7	33.399	5.097	4.442	21.4	54.2	6.734	8.382	13.888	8.417
3/8/19	50.200	4.930	13.280	7.780	6.440	7.750	18.540	5.120	8.619	2.400	3.610	3.700	6.430	9.150	5.030	6.530	4.070	81.250	6.890	51.982	23.381	10.62	9.868	5.88	20.531	40.128	11.8	63.15	7.358	6.832	7.358	49.68	9.05	10.079	4.379	27.8	31.999	4.870	4.309	20.55	54	6.528	7.977	13.430	8.070
3/11/19	49.400	5.070	13.240	7.820	6.460	7.940	18.740	5.200	8.648	2.454	3.640	3.700	6.360	9.360	5.060	6.550	4.180	82.950	6.950	52.948	23.469	10.6	9.908	5.91	20.085	42.398	11.84	64.25	7.376	6.850	7.364	49.6	8.98	10.165	4.423	27.9	32.035	4.867	4.330	20.9	54.55	6.547	8.053	13.386	8.134
3/12/19	50.900	5.350	13.360	7.900	6.590	8.000	18.880	5.260	8.753	2.446	3.700	3.730	6.360	9.710	5.120	6.600	4.230	84.600	7.060	52.422	23.543	11.06	9.946	6.01	22.150	44.289	11.9	66.2	7.419	6.997	7.395	50.24	9.04	10.203	4.482	28.4	32.120	4.891	4.376	21.3	54.9	6.576	8.050	13.386	8.203
3/13/19	49.450	5.330	13.260	7.790	6.580	7.840	18.820	5.250	8.649	2.400	3.660	3.730	6.260	9.630	5.100	6.590	4.170	84.400	7.000	52.610	23.373	11.1	9.902	5.97	19.944	44.990	11.76	63.2	7.444	6.894	7.397	50.24	8.89	10.159	4.448	28.3	32.549	4.869	4.342	21.35	54.65	6.531	8.134	13.389	8.134
3/14/19	49.500	5.350	13.760	7.700	6.590	7.860	19.080	5.260	8.524	2.369	3.660	3.710	6.210	9.950	5.120	6.580	4.280	85.500	6.970	53.081	23.178	11.14	9.820	5.97	17.912	45.165	11.74	64.7	7.438	6.924	7.333	50.56	8.83	10.159	4.425	28.2	32.064	4.822	4.320	21.15	54.75	6.504	7.963	13.381	8.115
3/15/19	49.250	5.380	14.160	7.730	6.680	8.000	19.140	5.260	8.559	2.385	3.680	3.730	6.300	9.940	5.100	6.700	4.280	85.950	7.000	54.862	23.362	11.3	9.869	5.97	18.381	49.004	11.78	64.55	7.460	6.945	7.320	50.96	8.97	10.196	4.432	28.45	32.821	4.829	4.338	21.2	55.1	6.525	8.103	13.365	8.220
3/18/19	50.000	5.520	14.020	7.820	6.710	8.000	19.540	5.290	8.852	2.415	3.710	3.740	6.040	10.300	5.230	6.690	4.320	86.900	7.050	56.011	24.205	11.68	10.045	6.03	18.943	51.919	11.88	66.65	7.589	7.086	7.437	51.2	9.31	10.524	4.490	30.45	34.344	4.935	4.385	21.7	55.15	6.607	8.396	13.553	8.361
3/19/19	50.000	5.400	13.880	7.810	6.730	8.000	19.500	5.310	8.783	2.423	3.720	3.740	6.130	10.560	5.360	6.640	4.390	87.000	7.070	55.214	23.987	12.02	10.023	6.04	19.765	50.314	11.84	65.15	7.532	7.076	7.392	51.28	9.36	10.397	4.456	30.55	34.092	4.889	4.374	21.75	54.65	6.608	8.362	13.508	8.351
3/20/19	49.100	5.370	13.820	7.850	6.610	8.060	19.480	5.250	8.736	2.408	3.680	3.710	6.040	10.560	5.380	6.580	4.340	87.250	7.020	54.655	24.038	12.12	10.002	6	18.609	49.847	11.76	68.65	7.598	7.036	7.411	50.8	9.16	10.424	4.444	29.95	34.627	4.901	4.374	21.45	54.45	6.578	8.478	13.544	8.372
3/21/19	49.900	5.450	14.020	7.930	6.580	8.120	19.420	5.230	8.693	2.400	3.660	3.690	6.260	10.440	5.390	6.560	4.400	83.100	6.950	54.209	24.228	12.2	9.958	5.97	18.593	50.050	11.72	68.05	7.498	7.041	7.358	49.84	9.03	10.380	4.440	29	34.620	4.850	4.347	21.5	53.65	6.549	8.506	13.426	8.283
3/22/19	50.050	5.520	14.100	7.850	6.510	7.990	19.660	5.200	8.656	2.438	3.660	3.700	6.350	10.220	5.280	6.550	4.340	81.900	6.940	53.921	24.683	12.2	9.941	5.96	17.802	48.851	11.7	68.1	7.464	6.985	7.324	49.12	9.04	10.513	4.439	28.6	34.098	4.801	4.345	21.25	53.9	6.518	8.574	13.305	8.212
3/25/19	49.050	5.590	13.520	7.500	6.290	8.130	18.300	5.100	8.420	2.369	3.590	3.640	5.980	10.140	5.080	6.460	4.360	81.350	6.810	52.612	23.353	12	9.776	5.82	17.799	48.168	11.52	66.7	7.250	6.806	7.145	48.72	8.88	10.221	4.362	28.3	32.931	4.701	4.280	20.45	53.75	6.397	8.350	12.899	7.999
3/26/19	49.550	5.670	13.820	7.440	6.310	8.340	17.960	5.090	8.298	2.408	3.580	3.640	5.900	10.220	5.080	6.420	4.420	80.700	6.800	52.362	22.698	11.96	9.631	5.8	17.999	48.341	11.5	67.85	7.235	6.662	7.106	48.88	8.95	10.122	4.348	28.3	33.065	4.675	4.289	20.25	53.9	6.370	8.322	12.962	7.959
3/27/19	50.000	5.820	14.360	7.360	6.300	8.550	17.700	5.030	8.319	2.438	3.580	3.670	5.970	10.120	5.110	6.420	4.450	80.300	6.860	53.206	22.706	12.16	9.626	5.81	17.327	49.565	11.46	69.5	7.211	6.674	7.106	49.92	8.93	10.174	4.352	28.7	33.779	4.690	4.305	20.45	53.75	6.429	8.471	12.928	8.051
3/28/19	49.500	5.870	14.320	7.470	6.280	8.250	17.720	5.010	8.247	2.454	3.590	3.650	6.120	10.300	5.110	6.430	4.410	80.300	6.820	53.152	22.400	12.1	9.517	5.8	17.601	48.830	11.56	69	7.117	6.570	7.047	51.04	8.89	10.134	4.322	28.75	33.548	4.659	4.275	20.35	53.95	6.348	8.480	12.848	7.944
3/29/19	49.850	5.910	14.700	7.710	6.190	8.060	17.900	5.000	8.456	2.508	3.560	3.620	6.190	9.950	5.090	6.430	4.360	80.000	6.730	55.213	22.934	12.26	9.754	5.75	19.051	52.804	11.72	68.8	7.298	6.713	7.251	52.08	9	10.420	4.409	29.8	35.927	4.795	4.362	21.1	54.45	6.514	9.005	13.192	8.128
4/1/19	50.800	6.240	14.940	8.540	6.280	7.980	18.060	5.080	8.819	2.608	3.690	3.710	6.490	10.060	5.150	6.510	4.400	78.100	6.900	55.217	23.568	12.46	9.918	5.91	20.959	52.831	11.88	69.1	7.392	6.830	7.345	54.8	9.11	11.076	4.480	30.95	37.509	4.866	4.409	21.4	54.6	6.597	9.474	13.380	8.351
4/2/19	50.900	6.360	14.700	8.610	6.330	7.940	17.880	5.080	8.850	2.631	3.710	3.710	6.630	10.100	5.150	6.470	4.460	78.350	6.880	55.120	23.316	12.4	9.877	5.9	20.666	53.089	12.06	68.7	7.332	6.783	7.309	55.36	9.3	11.010	4.472	30.55	37.350	4.845	4.378	21.45	54.3	6.608	9.749	13.357	8.360
4/3/19	51.500	6.330	14.640	8.780	6.350	8.140	18.140	5.080	9.099	3.023	3.750	3.710	6.900	9.980	5.190	6.440	4.330	80.050	6.920	55.215	23.578	12.46	9.965	5.94	21.415	50.151	12.1	69.15	7.368	6.854	7.357	55.52	9.45	11.146	4.491	30.4	37.999	4.877	4.374	21.8	54.5	6.667	10.199	13.450	8.456
4/4/19	50.750	6.280	14.400	9.020	6.320	8.320	18.060	5.100	9.067	2.977	3.750	3.720	6.840	10.300	5.210	6.570	4.290	79.500	6.960	55.164	23.930	12.2	9.967	5.94	23.533	50.396	12.02	69.9	7.396	6.929	7.420	55.04	9.32	11.603	4.545	30.05	37.648	4.943	4.429	21.9	54.4	6.789	10.166	13.683	8.693
4/8/19	49.650	6.290	14.900	9.070	6.340	8.360	18.140	5.130	9.322	2.915	3.770	3.740	7.350	10.000	5.280	6.620	4.240	78.350	7.010	55.150	23.983	12.56	10.035	5.96	24.181	50.606	12.06	71.2	7.441	7.044	7.488	54.8	9.3	11.507	4.556	30.05	36.844	4.976	4.427	21.9	54.4	6.799	10.455	13.691	8.621
4/9/19	50.000	6.570	15.040	8.900	6.310	8.540	18.240	5.110	9.160	2.923	3.780	3.720	7.310	10.120	5.300	6.640	4.280	78.100	6.990	60.676	23.625	13.28	9.897	5.91	22.936	54.530	12.08	70.8	7.408	6.964	7.490	54.4	9.44	11.322	4.522	30.35	39.119	4.954	4.417	21.7	54.3	6.753	10.504	13.484	8.565
4/10/19	50.250	6.680	14.920	9.040	6.250	8.720	18.080	5.060	9.114	2.900	3.750	3.670	7.540	10.120	5.230	6.640	4.290	77.850	6.920	66.657	23.619	13.26	9.919	5.86	21.892	53.447	12.1	70.65	7.352	6.885	7.445	54.08	9.51	11.378	4.504	30.5	38.241	4.866	4.399	21.6	54.2	6.710	10.339	13.397	8.530
4/11/19	50.700	6.750	14.580	8.710	6.230	8.710	17.800	5.010	8.965	2.838	3.720	3.600	7.350	10.000	5.160	6.540	4.220	77.300	6.870	64.435	23.206	13	9.770	5.83	21.595	51.700	11.86	70	7.342	6.805	7.366	53.2	9.42	10.693	4.506	29.75	37.167	4.821	4.354	21	54.2	6.689	10.272	13.389	8.440
4/12/19	50.650	6.710	14.720	8.730	6.230	8.860	17.900	5.000	8.856	2.900	3.720	3.600	7.520	9.850	5.110	6.510	4.220	77.000	6.930	63.814	23.303	13.16	9.850	5.87	22.636	50.256	11.84	70.7	7.358	6.808	7.405	53.68	9.49	10.774	4.527	30	36.370	4.843	4.375	21.05	54.25	6.703	10.259	13.441	8.446
4/15/19	50.650	6.420	14.740	8.630	6.150	8.970	17.800	5.010	8.787	2.869	3.710	3.610	7.600	9.690	5.050	6.540	4.250	76.550	6.910	66.255	23.382	13.24	9.874	5.85	22.295	48.692	11.82	69.95	7.350	6.789	7.362	53.36	9.42	10.692	4.546	29.95	36.154	4.873	4.417	21.2	54.2	6.789	9.944	13.403	8.612
4/16/19	50.800	6.350	14.900	8.700	6.140	8.960	18.020	5.120	8.963	2.846	3.810	3.670	7.570	9.880	5.050	6.660	4.260	76.850	7.180	68.059	23.840	13.16	9.992	6.03	21.654	49.666	11.9	69.2	7.596	6.895	7.596	53.52	9.4	10.950	4.674	29.75	36.975	5.072	4.546	21.85	54.25	7.012	10.330	13.965	9.033
4/17/19	51.000	6.530	14.840	8.860	6.160	8.830	18.060	5.160	8.984	2.854	3.820	3.700	7.510	9.760	5.060	6.710	4.220	76.000	7.160	67.392	23.786	12.94	9.969	6.06	22.495	48.075	11.88	69.45	7.588	6.896	7.600	53.68	9.57	11.119	4.727	29.5	36.335	5.137	4.551	21.95	54.25	7.049	10.122	13.969	9.101
4/18/19	50.650	6.420	14.740	8.790	6.110	8.870	17.780	5.140	9.028	2.908	3.810	3.660	7.450	9.690	5.040	6.720	4.120	75.700	7.060	69.584	23.624	12.94	9.906	6	22.150	48.241	11.76	69.9	7.473	6.841	7.496	53.12	9.61	10.888	4.678	28.75	35.903	5.040	4.491	21.9	54.5	6.947	9.870	13.929	8.876
4/23/19	50.200	6.300	14.960	8.390	6.090	8.630	17.680	5.070	8.804	2.923	3.770	3.630	7.140	9.570	5.110	6.600	4.090	75.450	7.010	71.123	23.194	12.56	9.749	5.95	24.431	46.412	11.66	72.15	7.312	6.857	7.335	52.72	9.2	10.600	4.606	28.25	34.413	4.944	4.396	22.25	54.55	6.775	9.306	13.644	8.618
4/24/19	50.100	6.460	14.720	8.530	6.010	8.650	17.600	5.040	8.820	2.931	3.740	3.620	7.350	9.490	5.090	6.610	4.060	74.650	6.960	69.898	23.218	12.6	9.765	5.9	26.893	46.785	11.64	70.6	7.292	6.790	7.339	52.4	9.2	10.687	4.562	29	34.535	4.935	4.398	22.05	54.6	6.779	9.509	13.557	8.645
4/25/19	50.100	6.360	14.660	8.310	6.010	8.410	17.560	4.980	8.411	2.800	3.720	3.600	7.050	9.490	5.080	6.620	4.070	74.150	6.910	67.179	22.730	12.4	9.748	5.86	26.313	46.264	11.54	69.6	7.247	6.666	7.329	52.4	9.06	10.353	4.525	28.7	34.189	4.874	4.351	21.7	54.75	6.666	9.225	13.424	8.527
4/26/19	50.350	6.290	14.420	8.270	5.980	8.520	17.560	4.980	8.380	2.777	3.730	3.600	7.300	9.450	5.050	6.650	4.110	75.050	6.910	65.480	22.576	12.42	9.616	5.87	25.642	46.610	11.5	69.8	7.203	6.597	7.285	52.24	9.1	10.303	4.499	29.2	33.894	4.767	4.336	21.9	54.95	6.655	9.114	13.194	8.462
4/29/19	51.200	6.430	14.680	8.580	6.000	8.530	17.620	5.040	8.340	2.777	3.770	3.630	7.370	9.440	5.060	6.710	4.080	75.150	6.990	66.756	22.737	12.7	9.761	5.91	23.646	45.428	11.5	70.4	7.269	6.593	7.362	52.4	9.12	10.320	4.531	29.6	34.188	4.857	4.356	22.2	55	6.756	9.132	13.372	8.631
4/30/19	53.000	6.460	14.180	8.360	6.030	8.330	17.340	5.030	8.352	2.808	3.740	3.620	7.290	9.310	4.980	6.610	4.060	74.750	6.930	64.745	22.937	12.64	9.925	5.89	26.012	46.154	11.42	69.15	7.292	6.617	7.420	51.92	8.96	10.507	4.531	29.35	33.642	4.858	4.380	22.2	54.7	6.768	9.261	13.944	8.667
5/2/19	53.500	6.200	13.900	8.380	6.000	8.130	17.500	5.010	8.352	2.792	3.750	3.600	7.250	9.220	4.900	6.580	4.050	74.000	6.960	64.745	22.937	12.68	9.925	5.9	26.012	46.154	11.52	67.25	7.292	6.617	7.420	52.4	9.05	10.507	4.531	29.35	33.642	4.858	4.380	22.3	54.9	6.768	9.261	13.944	8.667
5/3/19	54.350	6.300	13.680	8.350	5.990	8.270	17.600	5.020	8.352	2.815	3.760	3.620	7.260	9.270	4.880	6.650	4.060	74.300	6.990	64.745	22.937	12.74	9.925	5.91	26.012	46.154	11.54	68.15	7.292	6.617	7.420	52.96	9.02	10.507	4.531	29.3	33.642	4.858	4.380	22.3	55.1	6.768	9.261	13.944	8.667
5/6/19	51.650	5.960	13.480	8.000	5.880	8.010	17.220	4.880	8.002	2.592	3.690	3.570	6.880	9.090	4.790	6.520	4.030	73.900	6.820	59.761	21.907	12.24	9.591	5.77	23.311	43.490	11.28	66.75	7.179	6.309	7.202	51.04	8.76	10.008	4.384	28.7	31.429	4.685	4.233	20.95	54.7	6.634	8.617	13.685	8.292
5/7/19	52.800	5.890	13.900	8.170	5.870	8.200	17.520	4.890	7.956	2.577	3.650	3.540	6.900	9.130	4.770	6.620	4.060	73.450	6.780	61.865	21.888	12.32	9.554	5.74	21.459	44.308	11.34	67.85	7.087	6.312	7.238	51.84	8.81	10.064	4.378	28.8	32.403	4.679	4.239	20.75	55.2	6.555	8.767	13.665	8.234
5/8/19	51.750	5.800	13.660	7.970	5.770	8.090	17.100	4.810	7.799	2.546	3.600	3.500	6.620	8.970	4.700	6.400	3.980	72.650	6.650	60.556	21.454	12.06	9.443	5.65	19.302	42.666	11.14	67.9	7.001	6.226	7.140	51.36	8.6	9.963	4.305	29	31.695	4.606	4.177	20.1	55.05	6.469	8.621	13.319	8.112
5/9/19	48.050	5.660	13.340	7.780	5.760	8.010	17.060	4.740	7.679	2.431	3.510	3.430	6.520	8.830	4.640	6.200	4.050	72.750	6.440	59.549	21.106	11.68	9.312	5.5	20.106	41.937	11	68.2	6.898	6.150	6.978	50.08	8.42	9.783	4.242	28.2	31.062	4.506	4.127	19.32	55.2	6.346	8.335	12.783	7.932
5/10/19	49.850	5.770	13.380	7.860	5.740	8.160	16.900	4.710	7.901	2.492	3.510	3.420	6.670	8.840	4.600	6.170	3.970	72.100	6.470	63.545	21.404	11.92	9.443	5.52	22.129	44.051	10.92	66.1	6.958	6.245	7.050	50.24	8.41	10.006	4.313	28.9	32.239	4.555	4.198	19.56	55.75	6.452	8.569	13.020	8.051
5/14/19	49.800	5.530	13.180	7.710	5.630	8.010	16.760	4.660	7.615	2.362	3.470	3.380	6.440	8.640	4.550	6.170	3.940	72.100	6.330	60.916	21.017	11.64	9.327	5.45	21.805	42.468	10.92	63.65	6.815	6.119	6.758	49.44	8.35	10.069	4.201	28.4	31.508	4.429	4.087	19.14	56.45	6.302	8.391	12.797	7.900
5/15/19	51.000	5.700	13.360	7.730	5.610	8.070	16.640	4.670	7.763	2.377	3.490	3.360	6.410	8.680	4.550	6.140	3.910	71.850	6.300	63.862	21.234	11.76	9.350	5.48	22.113	43.279	10.76	64.05	6.850	6.165	6.793	49.2	8.38	10.229	4.281	28.4	31.988	4.452	4.121	19.14	56.1	6.359	8.528	12.923	8.014
5/16/19	50.050	5.610	13.580	7.810	5.690	8.030	16.700	4.650	7.800	2.362	3.500	3.370	6.540	8.420	4.580	6.170	3.860	71.250	6.330	64.073	21.403	11.76	9.430	5.55	21.917	44.244	10.9	64.95	6.842	6.203	6.785	50.48	8.35	10.377	4.310	28.8	32.077	4.459	4.128	19.1	55.95	6.374	8.541	12.885	7.982
5/17/19	49.950	5.490	13.380	7.570	5.660	8.180	16.480	4.660	7.670	2.308	3.490	3.340	6.270	8.420	4.560	6.070	3.860	72.550	6.290	62.175	20.956	11.32	9.304	5.52	21.489	41.991	10.76	62.95	6.762	6.138	6.671	49.28	8.02	10.132	4.232	28.5	31.042	4.391	4.096	18.7	55.9	6.320	8.158	12.753	7.851
5/20/19	49.950	5.320	13.660	7.350	5.760	8.030	16.480	4.670	7.665	2.246	3.510	3.350	6.140	8.460	4.610	6.130	3.900	73.100	6.290	60.913	20.758	11.12	9.289	5.58	19.736	41.199	10.84	62.2	6.779	6.200	6.711	49.12	7.9	10.005	4.338	28.25	30.956	4.406	4.145	18.3	54.05	6.371	8.119	12.878	7.904
5/21/19	48.350	5.440	13.380	7.380	5.730	8.060	16.520	4.720	7.688	2.269	3.560	3.390	6.210	8.470	4.600	6.160	3.890	73.500	6.310	63.061	20.960	10.84	9.314	5.6	20.528	42.192	10.86	61.15	6.812	6.232	6.721	48.8	7.94	10.326	4.322	28.15	31.297	4.447	4.174	18.32	53.75	6.414	7.949	12.874	7.961
5/22/19	47.300	5.500	13.340	7.370	5.700	8.040	16.340	4.680	7.570	2.246	3.580	3.380	6.140	8.450	4.580	6.130	3.920	72.550	6.290	62.515	20.892	10.82	9.332	5.62	20.175	42.272	10.78	60.25	6.809	6.195	6.672	48.8	7.98	10.389	4.331	28	31.099	4.433	4.171	18.42	53.8	6.422	7.866	12.685	7.934
5/23/19	47.950	5.500	13.120	7.170	5.610	8.070	16.180	4.630	7.519	2.215	3.320	3.350	6.000	8.270	4.510	6.120	3.840	72.100	6.230	60.063	20.684	10.58	9.280	5.59	18.866	41.344	10.7	60.45	6.770	6.202	6.622	48.24	7.95	10.359	4.305	27.55	30.350	4.396	4.180	18.18	54.2	6.417	7.792	12.608	7.905
